timestamp,date,hour,service,category,cost
2024-01-22 02:00:00,2024-01-22,2.0,EC2,Compute,0.61
2024-01-22 02:00:00,2024-01-22,2.0,RDS,Database,0.39
2024-01-22 02:00:00,2024-01-22,2.0,S3,Storage,0.32
2024-01-22 02:00:00,2024-01-22,2.0,CloudFront,Network,0.2
2024-01-22 03:00:00,2024-01-22,3.0,EC2,Compute,0.63
2024-01-22 03:00:00,2024-01-22,3.0,RDS,Database,0.42
2024-01-22 03:00:00,2024-01-22,3.0,S3,Storage,0.3
2024-01-22 03:00:00,2024-01-22,3.0,CloudFront,Network,0.22
2024-01-22 04:00:00,2024-01-22,4.0,EC2,Compute,0.61
2024-01-22 04:00:00,2024-01-22,4.0,RDS,Database,0.31
2024-01-22 04:00:00,2024-01-22,4.0,S3,Storage,0.24
2024-01-22 04:00:00,2024-01-22,4.0,CloudFront,Network,0.1
2024-01-22 05:00:00,2024-01-22,5.0,EC2,Compute,0.6
2024-01-22 05:00:00,2024-01-22,5.0,RDS,Database,0.38
2024-01-22 05:00:00,2024-01-22,5.0,S3,Storage,0.17
2024-01-22 05:00:00,2024-01-22,5.0,CloudFront,Network,0.12
2024-01-22 06:00:00,2024-01-22,6.0,EC2,Compute,1.02
2024-01-22 06:00:00,2024-01-22,6.0,RDS,Database,0.47
2024-01-22 06:00:00,2024-01-22,6.0,S3,Storage,0.43
2024-01-22 06:00:00,2024-01-22,6.0,CloudFront,Network,0.18
2024-01-22 07:00:00,2024-01-22,7.0,EC2,Compute,0.74
2024-01-22 07:00:00,2024-01-22,7.0,RDS,Database,0.45
2024-01-22 07:00:00,2024-01-22,7.0,S3,Storage,0.52
2024-01-22 07:00:00,2024-01-22,7.0,CloudFront,Network,0.11
2024-01-22 08:00:00,2024-01-22,8.0,EC2,Compute,0.78
2024-01-22 08:00:00,2024-01-22,8.0,RDS,Database,0.61
2024-01-22 08:00:00,2024-01-22,8.0,S3,Storage,0.27
2024-01-22 08:00:00,2024-01-22,8.0,CloudFront,Network,0.03
2024-01-22 09:00:00,2024-01-22,9.0,EC2,Compute,1.25
2024-01-22 09:00:00,2024-01-22,9.0,RDS,Database,0.71
2024-01-22 09:00:00,2024-01-22,9.0,S3,Storage,0.85
2024-01-22 09:00:00,2024-01-22,9.0,CloudFront,Network,0.28
2024-01-22 10:00:00,2024-01-22,10.0,EC2,Compute,0.99
2024-01-22 10:00:00,2024-01-22,10.0,RDS,Database,0.41
2024-01-22 10:00:00,2024-01-22,10.0,S3,Storage,0.5
2024-01-22 10:00:00,2024-01-22,10.0,CloudFront,Network,0.03
2024-01-22 11:00:00,2024-01-22,11.0,EC2,Compute,1.13
2024-01-22 11:00:00,2024-01-22,11.0,RDS,Database,0.82
2024-01-22 11:00:00,2024-01-22,11.0,S3,Storage,0.56
2024-01-22 11:00:00,2024-01-22,11.0,CloudFront,Network,0.37
2024-01-22 12:00:00,2024-01-22,12.0,EC2,Compute,0.98
2024-01-22 12:00:00,2024-01-22,12.0,RDS,Database,0.66
2024-01-22 12:00:00,2024-01-22,12.0,S3,Storage,0.42
2024-01-22 12:00:00,2024-01-22,12.0,CloudFront,Network,0.23
2024-01-22 13:00:00,2024-01-22,13.0,EC2,Compute,1.13
2024-01-22 13:00:00,2024-01-22,13.0,RDS,Database,0.86
2024-01-22 13:00:00,2024-01-22,13.0,S3,Storage,0.58
2024-01-22 13:00:00,2024-01-22,13.0,CloudFront,Network,0.1
2024-01-22 14:00:00,2024-01-22,14.0,EC2,Compute,1.29
2024-01-22 14:00:00,2024-01-22,14.0,RDS,Database,0.55
2024-01-22 14:00:00,2024-01-22,14.0,S3,Storage,0.38
2024-01-22 14:00:00,2024-01-22,14.0,CloudFront,Network,0.39
2024-01-22 15:00:00,2024-01-22,15.0,EC2,Compute,1.33
2024-01-22 15:00:00,2024-01-22,15.0,RDS,Database,0.65
2024-01-22 15:00:00,2024-01-22,15.0,S3,Storage,0.63
2024-01-22 15:00:00,2024-01-22,15.0,CloudFront,Network,0.3
2024-01-22 16:00:00,2024-01-22,16.0,EC2,Compute,1.17
2024-01-22 16:00:00,2024-01-22,16.0,RDS,Database,0.65
2024-01-22 16:00:00,2024-01-22,16.0,S3,Storage,0.44
2024-01-22 16:00:00,2024-01-22,16.0,CloudFront,Network,0.13
2024-01-22 17:00:00,2024-01-22,17.0,EC2,Compute,1.17
2024-01-22 17:00:00,2024-01-22,17.0,RDS,Database,0.76
2024-01-22 17:00:00,2024-01-22,17.0,S3,Storage,0.59
2024-01-22 17:00:00,2024-01-22,17.0,CloudFront,Network,0.41
2024-01-22 18:00:00,2024-01-22,18.0,EC2,Compute,1.08
2024-01-22 18:00:00,2024-01-22,18.0,RDS,Database,0.44
2024-01-22 18:00:00,2024-01-22,18.0,S3,Storage,0.81
2024-01-22 18:00:00,2024-01-22,18.0,CloudFront,Network,0.4
2024-01-22 19:00:00,2024-01-22,19.0,EC2,Compute,1.04
2024-01-22 19:00:00,2024-01-22,19.0,RDS,Database,0.77
2024-01-22 19:00:00,2024-01-22,19.0,S3,Storage,0.47
2024-01-22 19:00:00,2024-01-22,19.0,CloudFront,Network,0.13
2024-01-22 20:00:00,2024-01-22,20.0,EC2,Compute,0.86
2024-01-22 20:00:00,2024-01-22,20.0,RDS,Database,0.72
2024-01-22 20:00:00,2024-01-22,20.0,S3,Storage,0.4
2024-01-22 20:00:00,2024-01-22,20.0,CloudFront,Network,0.14
2024-01-22 21:00:00,2024-01-22,21.0,EC2,Compute,0.84
2024-01-22 21:00:00,2024-01-22,21.0,RDS,Database,0.6
2024-01-22 21:00:00,2024-01-22,21.0,S3,Storage,0.17
2024-01-22 21:00:00,2024-01-22,21.0,CloudFront,Network,0.2
2024-01-22 22:00:00,2024-01-22,22.0,EC2,Compute,0.82
2024-01-22 22:00:00,2024-01-22,22.0,RDS,Database,0.37
2024-01-22 22:00:00,2024-01-22,22.0,S3,Storage,0.35
2024-01-22 22:00:00,2024-01-22,22.0,CloudFront,Network,0.16
2024-01-22 23:00:00,2024-01-22,23.0,EC2,Compute,0.93
2024-01-22 23:00:00,2024-01-22,23.0,RDS,Database,0.52
2024-01-22 23:00:00,2024-01-22,23.0,S3,Storage,0.37
2024-01-22 23:00:00,2024-01-22,23.0,CloudFront,Network,0.29
2024-01-23 00:00:00,2024-01-23,0.0,EC2,Compute,0.65
2024-01-23 00:00:00,2024-01-23,0.0,RDS,Database,0.35
2024-01-23 00:00:00,2024-01-23,0.0,S3,Storage,0.44
2024-01-23 00:00:00,2024-01-23,0.0,CloudFront,Network,0.29
2024-01-23 01:00:00,2024-01-23,1.0,EC2,Compute,0.6
2024-01-23 01:00:00,2024-01-23,1.0,RDS,Database,0.27
2024-01-23 01:00:00,2024-01-23,1.0,S3,Storage,0.33
2024-01-23 01:00:00,2024-01-23,1.0,CloudFront,Network,0.08
2024-01-23 02:00:00,2024-01-23,2.0,EC2,Compute,0.62
2024-01-23 02:00:00,2024-01-23,2.0,RDS,Database,0.3
2024-01-23 02:00:00,2024-01-23,2.0,S3,Storage,0.25
2024-01-23 02:00:00,2024-01-23,2.0,CloudFront,Network,0.06
2024-01-23 03:00:00,2024-01-23,3.0,EC2,Compute,0.73
2024-01-23 03:00:00,2024-01-23,3.0,RDS,Database,0.52
2024-01-23 03:00:00,2024-01-23,3.0,S3,Storage,0.32
2024-01-23 03:00:00,2024-01-23,3.0,CloudFront,Network,0.21
2024-01-23 04:00:00,2024-01-23,4.0,EC2,Compute,0.59
2024-01-23 04:00:00,2024-01-23,4.0,RDS,Database,0.29
2024-01-23 04:00:00,2024-01-23,4.0,S3,Storage,0.17
2024-01-23 04:00:00,2024-01-23,4.0,CloudFront,Network,0.18
2024-01-23 05:00:00,2024-01-23,5.0,EC2,Compute,0.68
2024-01-23 05:00:00,2024-01-23,5.0,RDS,Database,0.46
2024-01-23 05:00:00,2024-01-23,5.0,S3,Storage,0.33
2024-01-23 05:00:00,2024-01-23,5.0,CloudFront,Network,0.06
2024-01-23 06:00:00,2024-01-23,6.0,EC2,Compute,0.88
2024-01-23 06:00:00,2024-01-23,6.0,RDS,Database,0.59
2024-01-23 06:00:00,2024-01-23,6.0,S3,Storage,0.43
2024-01-23 06:00:00,2024-01-23,6.0,CloudFront,Network,0.42
2024-01-23 07:00:00,2024-01-23,7.0,EC2,Compute,0.97
2024-01-23 07:00:00,2024-01-23,7.0,RDS,Database,0.58
2024-01-23 07:00:00,2024-01-23,7.0,S3,Storage,0.37
2024-01-23 07:00:00,2024-01-23,7.0,CloudFront,Network,0.36
2024-01-23 08:00:00,2024-01-23,8.0,EC2,Compute,1.04
2024-01-23 08:00:00,2024-01-23,8.0,RDS,Database,0.48
2024-01-23 08:00:00,2024-01-23,8.0,S3,Storage,0.4
2024-01-23 08:00:00,2024-01-23,8.0,CloudFront,Network,0.26
2024-01-23 09:00:00,2024-01-23,9.0,EC2,Compute,1.33
2024-01-23 09:00:00,2024-01-23,9.0,RDS,Database,0.56
2024-01-23 09:00:00,2024-01-23,9.0,S3,Storage,0.42
2024-01-23 09:00:00,2024-01-23,9.0,CloudFront,Network,0.13
2024-01-23 10:00:00,2024-01-23,10.0,EC2,Compute,1.3
2024-01-23 10:00:00,2024-01-23,10.0,RDS,Database,0.57
2024-01-23 10:00:00,2024-01-23,10.0,S3,Storage,0.58
2024-01-23 10:00:00,2024-01-23,10.0,CloudFront,Network,0.32
2024-01-23 11:00:00,2024-01-23,11.0,EC2,Compute,1.17
2024-01-23 11:00:00,2024-01-23,11.0,RDS,Database,0.7
2024-01-23 11:00:00,2024-01-23,11.0,S3,Storage,0.63
2024-01-23 11:00:00,2024-01-23,11.0,CloudFront,Network,0.41
2024-01-23 12:00:00,2024-01-23,12.0,EC2,Compute,1.14
2024-01-23 12:00:00,2024-01-23,12.0,RDS,Database,0.73
2024-01-23 12:00:00,2024-01-23,12.0,S3,Storage,0.49
2024-01-23 12:00:00,2024-01-23,12.0,CloudFront,Network,0.13
2024-01-23 13:00:00,2024-01-23,13.0,EC2,Compute,1.24
2024-01-23 13:00:00,2024-01-23,13.0,RDS,Database,0.55
2024-01-23 13:00:00,2024-01-23,13.0,S3,Storage,0.52
2024-01-23 13:00:00,2024-01-23,13.0,CloudFront,Network,0.56
2024-01-23 14:00:00,2024-01-23,14.0,EC2,Compute,0.96
2024-01-23 14:00:00,2024-01-23,14.0,RDS,Database,0.43
2024-01-23 14:00:00,2024-01-23,14.0,S3,Storage,0.63
2024-01-23 14:00:00,2024-01-23,14.0,CloudFront,Network,0.23
2024-01-23 15:00:00,2024-01-23,15.0,EC2,Compute,1.52
2024-01-23 15:00:00,2024-01-23,15.0,RDS,Database,0.72
2024-01-23 15:00:00,2024-01-23,15.0,S3,Storage,0.32
2024-01-23 15:00:00,2024-01-23,15.0,CloudFront,Network,0.08
2024-01-23 16:00:00,2024-01-23,16.0,EC2,Compute,1.2
2024-01-23 16:00:00,2024-01-23,16.0,RDS,Database,0.81
2024-01-23 16:00:00,2024-01-23,16.0,S3,Storage,0.45
2024-01-23 16:00:00,2024-01-23,16.0,CloudFront,Network,0.24
2024-01-23 17:00:00,2024-01-23,17.0,EC2,Compute,1.08
2024-01-23 17:00:00,2024-01-23,17.0,RDS,Database,0.76
2024-01-23 17:00:00,2024-01-23,17.0,S3,Storage,0.52
2024-01-23 17:00:00,2024-01-23,17.0,CloudFront,Network,0.1
2024-01-23 18:00:00,2024-01-23,18.0,EC2,Compute,1.25
2024-01-23 18:00:00,2024-01-23,18.0,RDS,Database,0.81
2024-01-23 18:00:00,2024-01-23,18.0,S3,Storage,0.56
2024-01-23 18:00:00,2024-01-23,18.0,CloudFront,Network,0.28
2024-01-23 19:00:00,2024-01-23,19.0,EC2,Compute,0.95
2024-01-23 19:00:00,2024-01-23,19.0,RDS,Database,0.49
2024-01-23 19:00:00,2024-01-23,19.0,S3,Storage,0.21
2024-01-23 19:00:00,2024-01-23,19.0,CloudFront,Network,0.37
2024-01-23 20:00:00,2024-01-23,20.0,EC2,Compute,0.88
2024-01-23 20:00:00,2024-01-23,20.0,RDS,Database,0.52
2024-01-23 20:00:00,2024-01-23,20.0,S3,Storage,0.21
2024-01-23 20:00:00,2024-01-23,20.0,CloudFront,Network,0.18
2024-01-23 21:00:00,2024-01-23,21.0,EC2,Compute,1.02
2024-01-23 21:00:00,2024-01-23,21.0,RDS,Database,0.62
2024-01-23 21:00:00,2024-01-23,21.0,S3,Storage,0.47
2024-01-23 21:00:00,2024-01-23,21.0,CloudFront,Network,0.23
2024-01-23 22:00:00,2024-01-23,22.0,EC2,Compute,0.87
2024-01-23 22:00:00,2024-01-23,22.0,RDS,Database,0.58
2024-01-23 22:00:00,2024-01-23,22.0,S3,Storage,0.47
2024-01-23 22:00:00,2024-01-23,22.0,CloudFront,Network,0.46
2024-01-23 23:00:00,2024-01-23,23.0,EC2,Compute,1.01
2024-01-23 23:00:00,2024-01-23,23.0,RDS,Database,0.32
2024-01-23 23:00:00,2024-01-23,23.0,S3,Storage,0.46
2024-01-23 23:00:00,2024-01-23,23.0,CloudFront,Network,0.07
2024-01-24 00:00:00,2024-01-24,0.0,EC2,Compute,0.67
2024-01-24 00:00:00,2024-01-24,0.0,RDS,Database,0.4
2024-01-24 00:00:00,2024-01-24,0.0,S3,Storage,0.38
2024-01-24 00:00:00,2024-01-24,0.0,CloudFront,Network,0.16
2024-01-24 01:00:00,2024-01-24,1.0,EC2,Compute,0.76
2024-01-24 01:00:00,2024-01-24,1.0,RDS,Database,0.46
2024-01-24 01:00:00,2024-01-24,1.0,S3,Storage,0.28
2024-01-24 01:00:00,2024-01-24,1.0,CloudFront,Network,0.19
2024-01-24 02:00:00,2024-01-24,2.0,EC2,Compute,0.62
2024-01-24 02:00:00,2024-01-24,2.0,RDS,Database,0.32
2024-01-24 02:00:00,2024-01-24,2.0,S3,Storage,0.29
2024-01-24 02:00:00,2024-01-24,2.0,CloudFront,Network,0.08
2024-01-24 03:00:00,2024-01-24,3.0,EC2,Compute,0.64
2024-01-24 03:00:00,2024-01-24,3.0,RDS,Database,0.27
2024-01-24 03:00:00,2024-01-24,3.0,S3,Storage,0.45
2024-01-24 03:00:00,2024-01-24,3.0,CloudFront,Network,0.23
2024-01-24 04:00:00,2024-01-24,4.0,EC2,Compute,0.82
2024-01-24 04:00:00,2024-01-24,4.0,RDS,Database,0.29
2024-01-24 04:00:00,2024-01-24,4.0,S3,Storage,0.22
2024-01-24 04:00:00,2024-01-24,4.0,CloudFront,Network,0.15
2024-01-24 05:00:00,2024-01-24,5.0,EC2,Compute,0.66
2024-01-24 05:00:00,2024-01-24,5.0,RDS,Database,0.46
2024-01-24 05:00:00,2024-01-24,5.0,S3,Storage,0.14
2024-01-24 05:00:00,2024-01-24,5.0,CloudFront,Network,0.15
2024-01-24 06:00:00,2024-01-24,6.0,EC2,Compute,0.89
2024-01-24 06:00:00,2024-01-24,6.0,RDS,Database,0.55
2024-01-24 06:00:00,2024-01-24,6.0,S3,Storage,0.47
2024-01-24 06:00:00,2024-01-24,6.0,CloudFront,Network,0.06
2024-01-24 07:00:00,2024-01-24,7.0,EC2,Compute,1.09
2024-01-24 07:00:00,2024-01-24,7.0,RDS,Database,0.58
2024-01-24 07:00:00,2024-01-24,7.0,S3,Storage,0.54
2024-01-24 07:00:00,2024-01-24,7.0,CloudFront,Network,0.23
2024-01-24 08:00:00,2024-01-24,8.0,EC2,Compute,0.87
2024-01-24 08:00:00,2024-01-24,8.0,RDS,Database,0.56
2024-01-24 08:00:00,2024-01-24,8.0,S3,Storage,0.33
2024-01-24 08:00:00,2024-01-24,8.0,CloudFront,Network,0.23
2024-01-24 09:00:00,2024-01-24,9.0,EC2,Compute,1.37
2024-01-24 09:00:00,2024-01-24,9.0,RDS,Database,0.77
2024-01-24 09:00:00,2024-01-24,9.0,S3,Storage,0.38
2024-01-24 09:00:00,2024-01-24,9.0,CloudFront,Network,0.18
2024-01-24 10:00:00,2024-01-24,10.0,EC2,Compute,0.97
2024-01-24 10:00:00,2024-01-24,10.0,RDS,Database,0.58
2024-01-24 10:00:00,2024-01-24,10.0,S3,Storage,0.41
2024-01-24 10:00:00,2024-01-24,10.0,CloudFront,Network,0.06
2024-01-24 11:00:00,2024-01-24,11.0,EC2,Compute,1.29
2024-01-24 11:00:00,2024-01-24,11.0,RDS,Database,0.61
2024-01-24 11:00:00,2024-01-24,11.0,S3,Storage,0.62
2024-01-24 11:00:00,2024-01-24,11.0,CloudFront,Network,0.0
2024-01-24 12:00:00,2024-01-24,12.0,EC2,Compute,1.09
2024-01-24 12:00:00,2024-01-24,12.0,RDS,Database,0.51
2024-01-24 12:00:00,2024-01-24,12.0,S3,Storage,0.73
2024-01-24 12:00:00,2024-01-24,12.0,CloudFront,Network,0.22
2024-01-24 13:00:00,2024-01-24,13.0,EC2,Compute,1.38
2024-01-24 13:00:00,2024-01-24,13.0,RDS,Database,0.74
2024-01-24 13:00:00,2024-01-24,13.0,S3,Storage,0.63
2024-01-24 13:00:00,2024-01-24,13.0,CloudFront,Network,0.19
2024-01-24 14:00:00,2024-01-24,14.0,EC2,Compute,1.19
2024-01-24 14:00:00,2024-01-24,14.0,RDS,Database,0.68
2024-01-24 14:00:00,2024-01-24,14.0,S3,Storage,0.61
2024-01-24 14:00:00,2024-01-24,14.0,CloudFront,Network,0.24
2024-01-24 15:00:00,2024-01-24,15.0,EC2,Compute,1.24
2024-01-24 15:00:00,2024-01-24,15.0,RDS,Database,0.75
2024-01-24 15:00:00,2024-01-24,15.0,S3,Storage,0.36
2024-01-24 15:00:00,2024-01-24,15.0,CloudFront,Network,0.47
2024-01-24 16:00:00,2024-01-24,16.0,EC2,Compute,1.28
2024-01-24 16:00:00,2024-01-24,16.0,RDS,Database,0.87
2024-01-24 16:00:00,2024-01-24,16.0,S3,Storage,0.47
2024-01-24 16:00:00,2024-01-24,16.0,CloudFront,Network,0.21
2024-01-24 17:00:00,2024-01-24,17.0,EC2,Compute,1.54
2024-01-24 17:00:00,2024-01-24,17.0,RDS,Database,0.7
2024-01-24 17:00:00,2024-01-24,17.0,S3,Storage,0.36
2024-01-24 17:00:00,2024-01-24,17.0,CloudFront,Network,0.6
2024-01-24 18:00:00,2024-01-24,18.0,EC2,Compute,1.18
2024-01-24 18:00:00,2024-01-24,18.0,RDS,Database,0.94
2024-01-24 18:00:00,2024-01-24,18.0,S3,Storage,0.64
2024-01-24 18:00:00,2024-01-24,18.0,CloudFront,Network,0.27
2024-01-24 19:00:00,2024-01-24,19.0,EC2,Compute,1.11
2024-01-24 19:00:00,2024-01-24,19.0,RDS,Database,0.55
2024-01-24 19:00:00,2024-01-24,19.0,S3,Storage,0.44
2024-01-24 19:00:00,2024-01-24,19.0,CloudFront,Network,0.28
2024-01-24 20:00:00,2024-01-24,20.0,EC2,Compute,0.95
2024-01-24 20:00:00,2024-01-24,20.0,RDS,Database,0.48
2024-01-24 20:00:00,2024-01-24,20.0,S3,Storage,0.42
2024-01-24 20:00:00,2024-01-24,20.0,CloudFront,Network,0.21
2024-01-24 21:00:00,2024-01-24,21.0,EC2,Compute,0.94
2024-01-24 21:00:00,2024-01-24,21.0,RDS,Database,0.69
2024-01-24 21:00:00,2024-01-24,21.0,S3,Storage,0.37
2024-01-24 21:00:00,2024-01-24,21.0,CloudFront,Network,0.0
2024-01-24 22:00:00,2024-01-24,22.0,EC2,Compute,1.06
2024-01-24 22:00:00,2024-01-24,22.0,RDS,Database,0.63
2024-01-24 22:00:00,2024-01-24,22.0,S3,Storage,0.35
2024-01-24 22:00:00,2024-01-24,22.0,CloudFront,Network,0.31
2024-01-24 23:00:00,2024-01-24,23.0,EC2,Compute,0.97
2024-01-24 23:00:00,2024-01-24,23.0,RDS,Database,0.65
2024-01-24 23:00:00,2024-01-24,23.0,S3,Storage,0.68
2024-01-24 23:00:00,2024-01-24,23.0,CloudFront,Network,0.18
2024-01-25 00:00:00,2024-01-25,0.0,EC2,Compute,0.59
2024-01-25 00:00:00,2024-01-25,0.0,RDS,Database,0.34
2024-01-25 00:00:00,2024-01-25,0.0,S3,Storage,0.34
2024-01-25 00:00:00,2024-01-25,0.0,CloudFront,Network,0.0
2024-01-25 01:00:00,2024-01-25,1.0,EC2,Compute,0.66
2024-01-25 01:00:00,2024-01-25,1.0,RDS,Database,0.32
2024-01-25 01:00:00,2024-01-25,1.0,S3,Storage,0.11
2024-01-25 01:00:00,2024-01-25,1.0,CloudFront,Network,0.21
2024-01-25 02:00:00,2024-01-25,2.0,EC2,Compute,0.63
2024-01-25 02:00:00,2024-01-25,2.0,RDS,Database,0.52
2024-01-25 02:00:00,2024-01-25,2.0,S3,Storage,0.22
2024-01-25 02:00:00,2024-01-25,2.0,CloudFront,Network,0.24
2024-01-25 03:00:00,2024-01-25,3.0,EC2,Compute,0.56
2024-01-25 03:00:00,2024-01-25,3.0,RDS,Database,0.38
2024-01-25 03:00:00,2024-01-25,3.0,S3,Storage,0.3
2024-01-25 03:00:00,2024-01-25,3.0,CloudFront,Network,0.26
2024-01-25 04:00:00,2024-01-25,4.0,EC2,Compute,0.52
2024-01-25 04:00:00,2024-01-25,4.0,RDS,Database,0.25
2024-01-25 04:00:00,2024-01-25,4.0,S3,Storage,0.28
2024-01-25 04:00:00,2024-01-25,4.0,CloudFront,Network,0.12
2024-01-25 05:00:00,2024-01-25,5.0,EC2,Compute,0.61
2024-01-25 05:00:00,2024-01-25,5.0,RDS,Database,0.4
2024-01-25 05:00:00,2024-01-25,5.0,S3,Storage,0.26
2024-01-25 05:00:00,2024-01-25,5.0,CloudFront,Network,0.06
2024-01-25 06:00:00,2024-01-25,6.0,EC2,Compute,0.91
2024-01-25 06:00:00,2024-01-25,6.0,RDS,Database,0.39
2024-01-25 06:00:00,2024-01-25,6.0,S3,Storage,0.43
2024-01-25 06:00:00,2024-01-25,6.0,CloudFront,Network,0.25
2024-01-25 07:00:00,2024-01-25,7.0,EC2,Compute,0.89
2024-01-25 07:00:00,2024-01-25,7.0,RDS,Database,0.4
2024-01-25 07:00:00,2024-01-25,7.0,S3,Storage,0.45
2024-01-25 07:00:00,2024-01-25,7.0,CloudFront,Network,0.07
2024-01-25 08:00:00,2024-01-25,8.0,EC2,Compute,0.9
2024-01-25 08:00:00,2024-01-25,8.0,RDS,Database,0.59
2024-01-25 08:00:00,2024-01-25,8.0,S3,Storage,0.42
2024-01-25 08:00:00,2024-01-25,8.0,CloudFront,Network,0.22
2024-01-25 09:00:00,2024-01-25,9.0,EC2,Compute,1.06
2024-01-25 09:00:00,2024-01-25,9.0,RDS,Database,0.49
2024-01-25 09:00:00,2024-01-25,9.0,S3,Storage,0.74
2024-01-25 09:00:00,2024-01-25,9.0,CloudFront,Network,0.2
2024-01-25 10:00:00,2024-01-25,10.0,EC2,Compute,1.08
2024-01-25 10:00:00,2024-01-25,10.0,RDS,Database,0.84
2024-01-25 10:00:00,2024-01-25,10.0,S3,Storage,0.57
2024-01-25 10:00:00,2024-01-25,10.0,CloudFront,Network,0.29
2024-01-25 11:00:00,2024-01-25,11.0,EC2,Compute,1.04
2024-01-25 11:00:00,2024-01-25,11.0,RDS,Database,0.5
2024-01-25 11:00:00,2024-01-25,11.0,S3,Storage,0.66
2024-01-25 11:00:00,2024-01-25,11.0,CloudFront,Network,0.35
2024-01-25 12:00:00,2024-01-25,12.0,EC2,Compute,1.12
2024-01-25 12:00:00,2024-01-25,12.0,RDS,Database,0.6
2024-01-25 12:00:00,2024-01-25,12.0,S3,Storage,0.44
2024-01-25 12:00:00,2024-01-25,12.0,CloudFront,Network,0.4
2024-01-25 13:00:00,2024-01-25,13.0,EC2,Compute,1.29
2024-01-25 13:00:00,2024-01-25,13.0,RDS,Database,0.94
2024-01-25 13:00:00,2024-01-25,13.0,S3,Storage,0.48
2024-01-25 13:00:00,2024-01-25,13.0,CloudFront,Network,0.18
2024-01-25 14:00:00,2024-01-25,14.0,EC2,Compute,1.26
2024-01-25 14:00:00,2024-01-25,14.0,RDS,Database,0.67
2024-01-25 14:00:00,2024-01-25,14.0,S3,Storage,0.5
2024-01-25 14:00:00,2024-01-25,14.0,CloudFront,Network,0.39
2024-01-25 15:00:00,2024-01-25,15.0,EC2,Compute,1.18
2024-01-25 15:00:00,2024-01-25,15.0,RDS,Database,0.7
2024-01-25 15:00:00,2024-01-25,15.0,S3,Storage,0.53
2024-01-25 15:00:00,2024-01-25,15.0,CloudFront,Network,0.34
2024-01-25 16:00:00,2024-01-25,16.0,EC2,Compute,1.19
2024-01-25 16:00:00,2024-01-25,16.0,RDS,Database,0.78
2024-01-25 16:00:00,2024-01-25,16.0,S3,Storage,0.62
2024-01-25 16:00:00,2024-01-25,16.0,CloudFront,Network,0.01
2024-01-25 17:00:00,2024-01-25,17.0,EC2,Compute,1.43
2024-01-25 17:00:00,2024-01-25,17.0,RDS,Database,0.8
2024-01-25 17:00:00,2024-01-25,17.0,S3,Storage,0.62
2024-01-25 17:00:00,2024-01-25,17.0,CloudFront,Network,0.42
2024-01-25 18:00:00,2024-01-25,18.0,EC2,Compute,1.37
2024-01-25 18:00:00,2024-01-25,18.0,RDS,Database,0.7
2024-01-25 18:00:00,2024-01-25,18.0,S3,Storage,0.54
2024-01-25 18:00:00,2024-01-25,18.0,CloudFront,Network,0.31
2024-01-25 19:00:00,2024-01-25,19.0,EC2,Compute,1.02
2024-01-25 19:00:00,2024-01-25,19.0,RDS,Database,0.62
2024-01-25 19:00:00,2024-01-25,19.0,S3,Storage,0.39
2024-01-25 19:00:00,2024-01-25,19.0,CloudFront,Network,0.16
2024-01-25 20:00:00,2024-01-25,20.0,EC2,Compute,1.01
2024-01-25 20:00:00,2024-01-25,20.0,RDS,Database,0.59
2024-01-25 20:00:00,2024-01-25,20.0,S3,Storage,0.33
2024-01-25 20:00:00,2024-01-25,20.0,CloudFront,Network,0.28
2024-01-25 21:00:00,2024-01-25,21.0,EC2,Compute,1.03
2024-01-25 21:00:00,2024-01-25,21.0,RDS,Database,0.64
2024-01-25 21:00:00,2024-01-25,21.0,S3,Storage,0.27
2024-01-25 21:00:00,2024-01-25,21.0,CloudFront,Network,0.22
2024-01-25 22:00:00,2024-01-25,22.0,EC2,Compute,0.88
2024-01-25 22:00:00,2024-01-25,22.0,RDS,Database,0.34
2024-01-25 22:00:00,2024-01-25,22.0,S3,Storage,0.46
2024-01-25 22:00:00,2024-01-25,22.0,CloudFront,Network,0.13
2024-01-25 23:00:00,2024-01-25,23.0,EC2,Compute,0.85
2024-01-25 23:00:00,2024-01-25,23.0,RDS,Database,0.48
2024-01-25 23:00:00,2024-01-25,23.0,S3,Storage,0.54
2024-01-25 23:00:00,2024-01-25,23.0,CloudFront,Network,0.22
2024-01-26 00:00:00,2024-01-26,0.0,EC2,Compute,0.72
2024-01-26 00:00:00,2024-01-26,0.0,RDS,Database,0.45
2024-01-26 00:00:00,2024-01-26,0.0,S3,Storage,0.33
2024-01-26 00:00:00,2024-01-26,0.0,CloudFront,Network,0.22
2024-01-26 01:00:00,2024-01-26,1.0,EC2,Compute,0.71
2024-01-26 01:00:00,2024-01-26,1.0,RDS,Database,0.35
2024-01-26 01:00:00,2024-01-26,1.0,S3,Storage,0.26
2024-01-26 01:00:00,2024-01-26,1.0,CloudFront,Network,0.21
2024-01-26 02:00:00,2024-01-26,2.0,EC2,Compute,0.53
2024-01-26 02:00:00,2024-01-26,2.0,RDS,Database,0.38
2024-01-26 02:00:00,2024-01-26,2.0,S3,Storage,0.17
2024-01-26 02:00:00,2024-01-26,2.0,CloudFront,Network,0.07
2024-01-26 03:00:00,2024-01-26,3.0,EC2,Compute,0.79
2024-01-26 03:00:00,2024-01-26,3.0,RDS,Database,0.3
2024-01-26 03:00:00,2024-01-26,3.0,S3,Storage,0.4
